indpro,traf,aqi
1.2896120207112198,22.325869,37.17840182310627
1.254320706636967,22.364338,38.224310789982475
1.7679840411866663,22.374844,36.92055205571766
1.6051279055326249,22.52473,39.15102675676203
1.1287766695350046,22.612225,38.851017411601845
1.3189797404124213,22.688133,38.468458994118386
1.7641830579779993,22.753899,37.21969232232424
1.0798193123816273,22.856518,37.372850084162884
1.5858571013339025,22.980576,36.21387988105096
1.5864500979339953,23.100706,36.24972661269858
1.4720699799232166,23.104052,36.58093284989129
1.562457028032307,23.107294,36.66251483875387
1.8428730744589876,23.218836,37.89008202610915
1.6116793943261074,23.220778,38.08329771420681
1.6358707800358283,23.217365,38.49310162167614
1.8221939810414036,23.161413,38.73127854642016
1.9333195727384695,23.200354,36.12968820853435
1.725294897083609,23.243378,38.22029365947478
1.3718903218616951,23.308558,35.85208430922787
1.7775054741195961,23.276138,35.740913562861664
1.9676203483717776,23.402369,37.885703311566786
1.448749805404531,23.428568,37.75059978069354
1.1329531631479854,23.459911,36.09869876578568
1.1869235451509854,23.494713,36.265638167474236
1.3934728218237327,23.512514,36.408137592984765
1.727589045355277,23.473333,35.54975761981588
1.7267564165228286,23.438879,36.93193932799929
1.1036996815858475,23.381046,35.67033249670506
1.0833364760412347,23.26353,35.6641150213058
1.174228042746876,23.179197,36.70149603082459
1.9946862468451965,23.034994,35.492654746590354
1.3032342490055742,22.820425,36.05809240355651
1.5413359139149174,22.760038,36.44624337318726
1.2904466313521983,22.565346,37.04831558024607
1.8480929729954927,22.435013,37.72646592134686
1.3663328266340202,22.42752,37.22806868932719
1.4568720676650122,22.35514,37.45845724968328
1.3002115067041218,22.357403,38.212167685799095
1.1226808251116283,22.313725,37.87068793690146
1.0095797950179677,22.43001,37.34861076805957
1.2306493441787478,22.51481,37.88002889512212
1.34087577816348,22.61468,36.435099548556735
1.2164387785127215,22.713585,37.18124808502779
1.4154409103808612,22.798748,36.65035605927268
1.612382388600531,22.932884,35.92814231717666
1.8377070272180775,22.93511,35.326814433790744
1.2625579778991254,23.020115,36.237848601079854
1.342439823156449,23.137321,36.95208582823385
1.2275172371208374,23.182896,37.600619407860066
1.2887464886899582,23.213251,37.597414423073545
1.5524484226133943,23.182493,37.123288483785835
1.5428187466916339,23.145903,38.90976802170359
1.4244520100000342,23.191528,37.7239666055999
1.18523435111263,23.261253,37.44940793167361
1.2808768009162699,23.200857,37.709988284755056
1.4197834029101242,23.291126,36.17037996958715
1.7743195667307954,23.31953,37.6032766237254
1.5933072097372296,23.372923,35.81197297872789
1.5518860689977996,23.379564,37.00152151945734
1.7823831295382753,23.415941,36.94932379443422
1.4663548889918168,23.52351,36.63604190542403
1.4649996500015003,23.550653,36.09383286639378
1.075597534832687,23.505058,36.53084807431085
1.2615441531676344,23.471144,36.9646254266344
1.3458636883220987,23.343004,35.08023523408806
1.5334712675865667,23.271889,35.354034097751615
1.4920772416686403,23.199242,35.532580233037244
1.9356215430977421,23.003136,35.482222317593646
1.1603792582151498,22.869913,36.47833125977288
1.6665985409580517,22.743538,37.34799218508657
1.9326799632583322,22.571188,36.291442890231814
1.7428442117587764,22.468485,38.02640599303249
1.6179621325768059,22.403913,38.62787572940263
1.7697983951391585,22.303143,38.72775564191639
1.367449568858909,22.347282,36.409526483203564
1.0633806578544824,22.328098,37.4700337052138
1.333691908889326,22.390772,38.43993313544571
1.4037959691185424,22.871782,36.59641346050879
1.2746631990984483,22.793953,36.15205671931219
1.5394169583632598,22.811087,36.602856595780295
1.7936071893429257,22.752726,36.327326430612416
1.2397551508645968,22.738594,36.64766404736918
1.625224946204126,22.766663,35.18788198681488
1.1395975240913916,22.714893,36.7067973760977
1.9775836624747891,22.737942,37.00401751954259
1.9857951135246465,22.65881,36.95531056112842
1.730451891234512,22.66618,35.288657414451606
1.8867414843183723,22.586487,36.23281774872151
1.2322112352868708,22.606411,36.84120578537856
1.8420973373824214,22.511347,36.028467446054115
1.2528073232605652,22.501284,36.50757789567495
1.9444449968731137,22.570885,36.61516480812839
1.26050099452159,22.52311,35.41726708000089
1.669205905222265,22.6547,37.431447899174316
1.2831301244963251,22.80807,36.24613835867674
1.1168987168961158,22.944302,36.747293250134305
1.962882627084555,23.039415,37.36871382701381
1.0328292256353608,23.170757,38.46657779004403
1.6126872937496173,23.402431,37.12328573815122
1.6787529592765713,23.50513,38.776022243957044
1.506992904434786,23.58887,38.10258458945803
1.0840444068873527,23.677973,38.22699931486876
1.5145039837004324,23.691755,37.50727390665354
1.205975411905137,23.692633,37.50861629611795
1.69932140975457,23.603886,38.08271506743133
1.0563235397952808,23.54427,38.31436881196082
1.385961059628381,23.425058,36.78771641916757
1.5092726177955984,23.303587,36.20568676928637
1.842516404000477,23.155062,37.048113100821126
2.0000784605425705,23.033972,35.46784008951522
1.0147817823062582,22.994965,36.34336612522743
1.0721878025081666,22.863058,36.820442016883156
1.5150774128692244,22.816677,37.468691394481226
1.3101913439657824,22.773214,36.58381219696721
1.96543130894951,22.819622,38.42985721442184
1.8463977536442755,22.80461,37.85448069639115
1.4628627661116447,22.745104,37.29219538040145
1.5226169328333898,22.80658,37.62737185868741
1.6135134468382852,22.75119,38.434838128000905
1.2996527256176031,22.67272,36.257035447546414
1.5187364597585633,22.697666,38.66449393797807
1.463603991788022,22.599857,36.39936206391239
1.6791847384026293,22.594858,36.8013759551487
1.491508382762381,22.572956,35.783597128510884
1.0941497503454554,22.55974,36.93568602106024
1.1942664419393163,22.562971,35.73466972007393
1.4047564213240384,22.532146,37.338939621227574
1.270397603535272,22.613255,35.937391922332516
1.1409698585437738,22.745075,35.70537298838937
1.811011860368732,22.859642,36.82810311072088
1.2531539382152497,23.01457,36.67859802592065
1.9425150667752424,23.219967,36.73504903526473
1.155078273664462,23.29221,36.249744504145056
1.5950817525607444,23.488283,35.892807855794985
1.7213503573614943,23.541298,36.56710731785223
1.3256347194338298,23.602083,36.37460345187455
1.190471349558954,23.63762,35.52992431627487
1.9728182889458366,23.710543,36.50297364129884
1.226436535502656,23.656908,36.27124318951585
1.3086445172241379,23.49654,35.308203165177794
1.223127446173915,23.40823,37.2342456408897
1.6535518902715571,23.349712,37.1361493424297
1.9864092812991399,23.210497,38.00561969415303
1.7475335846400366,23.086424,36.446260865233164
1.3876710767849683,22.931528,37.77508784177314
1.0885060163349263,22.913956,38.50411818007515
1.6248617115811688,22.855553,38.39890938247076
1.882282822962844,22.815962,38.7650349176954
1.0558841208178982,22.811272,37.524816729840744
1.5335133772090745,22.810587,37.933206214928035
1.9971434011984042,22.738165,38.76741983945855
1.56847393960923,22.770939,37.26325354454181
1.39235315275925,22.728655,36.23368105569109
1.8661716819651444,22.697565,35.60379061544925
1.0602789780440118,22.68892,37.180007687669864
1.0108837013178875,22.625843,35.31927564556477
1.8920903194773442,22.60584,36.025341477949056
1.6089296087073897,22.546452,35.94334034635604
1.4982219891413804,22.512877,37.58841012774521
1.022621730443868,22.487825,38.1042143721984
1.5395899459228666,22.514864,38.245976564292995
1.0778085905129138,22.601915,36.130276669635556
1.05709362654332,22.72865,37.63740543187475
1.9963914565698495,22.882374,38.739385639309326
1.332616574438609,22.95741,36.871147633577195
1.2915222683101848,23.18514,36.938916628409544
1.2949248972494636,23.319157,37.353194978596086
1.9780708391101294,23.427767,36.66674828446478
1.5438289518976962,23.555632,37.17286304506263
1.4411434555577047,23.63032,37.96778005146336
1.4200411894263003,23.645554,35.94811893024018
1.440845509710923,23.644024,37.7324738639261
1.9689448513147778,23.614372,36.095067763428894
1.1993324466774262,23.505047,36.474009389887826
1.4211564001374568,23.484995,36.73396792665872
1.357374829967551,23.353312,35.16065450765027
1.6331920284947934,23.220112,35.35265315975546
1.408120844938777,23.082024,36.007762616143474
1.9620146758606354,23.10343,36.696601665344055
1.4602246536628116,23.2407,35.71021385219421
1.9265212403476968,23.268875,36.21312206957081
1.8287741512617979,23.413542,38.144295049093536
1.8783245885066315,23.417295,36.60417786702246
1.8891455025772945,23.516092,36.93981339558753
1.649771612111179,23.560629,38.090144993982115
1.397067259255328,23.583908,38.50602267404254
1.7338223970025395,23.655968,36.36179330627615
1.8002383326839122,23.650984,36.33630938764922
1.2888112114910846,23.644596,37.15518516254444
1.6793356938193575,23.654015,37.869323973021686
1.3169952692319802,23.59771,37.48906332666419
1.4635435179257765,23.536922,36.60507919663076
1.9823363097270834,23.398472,35.64557324641593
1.1354456777548187,23.257692,35.86732540775316
1.1278058486765907,23.221575,36.35132733695842
1.9716708529954845,23.023645,37.459282185161435
1.3417560910531126,22.939398,38.2188247010886
1.2188915266450115,22.845098,35.943486929756745
1.2685696544240965,22.792952,38.05415754627541
1.5208134145188494,22.633669,37.5937594853375
1.18079907954053,22.578215,37.10660704778074
1.3012134650354068,22.538479,37.317439603854325
1.3658597157941013,22.47637,36.92851785675246
1.517997553939412,22.491463,36.617445633683914
1.2354079544624526,22.502235,36.82900831516948
1.6519955050385362,22.473541,37.59885671221297
1.5047925736657188,22.534807,37.73004746440205
1.653805978395575,22.538898,35.80626432211357
1.6297832174568159,22.626776,37.30866436520388
1.881777399631685,22.646448,35.6657300659271
1.1569229267675305,22.661348,36.522254544115974
1.401080733160902,22.710106,36.47670703473809
1.398490111486196,22.757553,37.21897411626487
1.1625069155492533,22.811056,36.122340849939995
1.6386311660424169,22.750256,36.64893911948021
1.6703577422636458,22.767567,36.23114733520171
1.450930351606484,22.845377,36.62040754447745
1.21028266759718,22.824854,36.95107629202096
1.8351510008861731,22.77915,37.385825400598705
1.0940434196027402,22.845396,37.94736635082115
1.8482843315843782,22.870846,38.693404628374665
1.7533194658115325,22.90383,39.31846066396687
1.5248868193151814,22.896967,37.3922114370864
1.134953614522929,22.923243,37.398909286865276
1.5529333688468898,23.034443,37.40593062062098
1.0499259748508127,23.074072,38.30620187271584
1.2871466983701754,23.189167,37.37339377288936
1.118429934745718,23.214148,37.46193009117972
1.4805477395011577,23.29875,36.97391974253446
1.7495122297834178,23.413946,36.20752698361922
1.9477887841097772,23.54299,36.728011071101704
1.6082911243378575,23.58487,35.34258813333301
1.2201621442860313,23.625664,37.74028674736961
1.2855027382510094,23.629463,37.61897467039922
1.8828881273921048,23.66688,37.69094056010484
1.4804247729634143,23.655746,36.54773243857504
1.404386862738642,23.634853,36.36254358456233
1.5505519979526583,23.625679,37.07279482345171
1.917095299324318,23.48056,36.095543158650756
1.5661392537827294,23.448513,35.92559832081647
1.7095398254011136,23.292393,35.68374424335235
1.4814243975424182,23.223864,37.13957556551317
1.3804008280299562,23.074566,35.80053462331658
1.7009139547939007,22.94122,38.06228866452008
1.5315444651826766,22.907278,37.876007962410974
1.2632989560926389,22.78825,36.69174790236972
1.4791172292248622,22.655247,36.62072882355661
1.3741467989233844,22.627144,36.11135085191382
1.8930570735018772,22.545061,37.112078121492694
1.581719612557071,22.50327,36.15599977347716
1.5707738500713804,22.543007,36.57999252378358
1.2005454467661327,22.479126,35.569634887424066
1.466317550765574,22.48898,35.26348617798268
1.5472852489658462,22.562931,35.30735820800885
1.820655589002605,22.526823,36.66202344995007
1.3091416160083909,22.630377,36.03792525716008
1.499961113041162,22.688433,38.00592367934025
1.5249671720415936,22.662376,36.42188378955305
1.697653023444177,22.719751,38.18076290619668
1.7422597416200518,22.728592,37.889401442955226
1.362904319957382,22.743397,38.60002253540971
1.1793347239532268,22.804495,37.42226646509483
1.625100075165296,22.812529,39.061260708144104
2.0050467573952044,22.803806,37.5178341051181
1.886845367299899,22.802816,36.132540268459756
1.8143623280770984,22.854033,35.821797021718126
1.5368010486620745,22.869482,36.44342203983235
1.6735773204049003,22.88841,35.11489708902326
1.371787226213192,22.889053,36.65648573171668
1.9936420834589228,22.923584,36.974961372526984
1.6991425774848037,22.927757,38.033967296218535
1.0793730404524697,23.009857,37.039614666757295
1.3933530476161953,23.096052,36.19947234123779
1.563565505994836,23.170845,37.90974004406375
1.2280259805359262,23.20638,36.516319074491605
1.960121323975383,23.33746,36.5991487690371
1.1429115069666327,23.386295,36.03978883873068
1.898963062920503,23.157347,35.40366077828396
1.913527676479251,23.256044,36.80812156159241
1.4396986247605787,23.329094,36.82661244413471
1.9126768149746307,23.417826,36.067807991282635
1.4167633795257861,23.438217,36.21996784620814
1.3018239540366605,23.45633,35.63254754217973
1.5922860980554319,23.386118,36.06238634210391
1.3666683403233404,23.399433,36.43337421502786
1.6700896637934668,23.38817,36.96446497895398
1.4638050441145407,23.31291,37.41002048795258
1.050632958318484,23.261969,36.334780960713566
1.2765235649661344,23.280403,36.86405368283893
1.8572559760527703,23.324154,37.898804105105874
1.1319890675126607,23.269762,35.85517284714553
1.8414204754959624,23.30585,36.5928817916358
1.6473000138390765,23.302692,36.8300141015532
1.2536407903477036,23.252224,37.34147841012957
1.9855337844892098,23.260256,36.33666566122156
1.832663152059109,23.27701,37.31862657239743
1.8977455572140614,23.14851,38.48124175464462
1.544823683586386,23.120785,37.8044256482664
1.3493165125597726,23.027994,36.439472037797614
1.2720132692360715,22.893305,37.28872433768618
1.9389842109398083,22.808195,36.7160157433571
1.7836277667962832,22.662306,36.75506250371779
1.4357027947820478,22.634357,36.17595108812672
1.4942949934308913,22.467997,35.27205767634555
1.9827643918916964,22.397709,36.86820704454803
1.1607689796313305,22.299639,35.319075295569775
1.2942204316761674,22.268587,35.864026923538574
1.7173459724933993,22.3504,36.800275465309724
1.8856596840168158,22.338772,38.33908342639568
1.9417342883810107,22.398117,36.57817753963864
1.4025604447427091,22.56414,37.70312781353573
1.5530944048265347,22.685944,37.967512220935475
1.1842185632226703,22.786427,38.18425601283121
1.2282489442107292,22.953922,38.365678737950454
1.8276659999236649,23.061375,37.83330534183991
1.495312483757591,23.180126,38.512037492847526
1.7071948477232317,23.258999,39.019654064549755
1.0863455495158778,23.361889,36.69582898270616
1.3049808304174149,23.434355,37.90975473564053
1.6111742169645193,23.379906,38.8098913960556
1.110365589550585,23.410425,36.9691296476275
1.463090563206484,23.422321,37.11106401404665
1.40221077594008,23.366795,36.271765072643646
1.640360655898329,23.375309,35.98824534769313
1.091947376840226,23.307257,37.2013671525905
1.0701264137269,23.340343,37.282262935563146
1.8762757748216086,23.243374,36.51142495053441
1.6033235166477382,23.24074,35.55664929018398
1.870456115358353,23.27576,35.940928381661735
1.7516674650147452,23.262787,35.670405284103126
1.387112504432182,23.326405,35.74385890900876
1.5075852039834292,23.297634,37.15434921890472
1.8784822480771608,23.305912,35.921882792323494
1.1430050590554865,23.256857,37.01304764343186
1.9586969533816996,23.194016,35.801771964037556
1.0704289749567195,23.1501,36.67589975567826
1.8128762020273632,23.06663,35.74236184353589
1.041202589315368,22.93576,36.002519148396395
1.752548210783965,22.836805,36.64134634485997
1.6369198117016661,22.658033,36.857189868883964
1.4690865137982967,22.535599,36.11846995229116
1.3277886222554476,22.478737,36.562718854743544
1.3242262524889379,22.44452,37.49685665712768
1.8303740049076753,22.304474,36.131059223116
1.619089091678937,22.308193,37.14299884419793
1.2299957587293635,22.27583,37.61183272223295
1.4430459131483353,22.370392,37.75387825545621
1.1047165125840335,22.394072,38.420907314478036
1.7737394133189894,22.516685,38.76759914032966
1.6368550002458835,22.646116,36.3775161335009
1.5977941866955057,22.791054,36.28479391023314
1.7068814164996229,22.90618,36.82884629834167
1.9848692911098833,23.0909,36.46599784883203
1.019257544662465,23.219172,36.621833984181016
1.9083560706116323,23.229923,36.42042739913644
1.911924364236194,23.351145,35.829677909300734
1.0995576039532113,23.406494,35.89474189027549
1.5842178513841036,23.458828,35.831895968060536
1.095109439759255,23.444204,35.451654806965564
1.320212267955115,23.434227,35.621062145829036
1.4443658835654327,23.421743,35.22462080766715
1.3904004740459908,23.34511,35.04734787113066
1.3642397425314625,23.34119,36.95956834492797
1.848907146463453,23.264227,37.75969983959731
1.2754327945110595,23.30806,37.17107024540246
1.7022159540464887,23.2652,37.59526756617058
1.6934821533954252,23.288717,36.51016442967506
1.146882153783845,23.310883,37.82611629286804
1.08191617596098,23.325462,38.02630914557897
1.9715522817774525,23.233019,36.43324111494087
1.726182412983433,23.251617,38.23536353374233
1.8842622124876827,23.276228,37.77493694923372
1.0205021181212652,23.174658,38.349540115434436
1.2612037357770602,23.110079,37.0746776689347
1.0285705760784651,23.015167,38.518173505187505
1.3055350206082679,22.94103,36.56925938198546
1.3801294545948992,22.823284,37.56411214984354
1.7810386524191777,22.688976,36.14708036093711
1.7009288038567347,22.6978,36.136837566052904
1.6810343308448816,22.666464,37.12293466671373
1.402252223404898,22.662992,37.49648293150791
1.07988642527274,22.653683,36.50545042090732
1.0344363902032039,22.61903,35.82958319409029
1.10569637096949,22.67818,36.044196528787474
1.4771704705464064,22.66216,35.86524046938313
1.225828312485456,22.683027,36.90114258170257
1.4655825502555553,22.698483,38.44992425149743
1.9968928915959248,22.802282,36.72372040521921
1.4240630761218591,22.838078,37.86273083919657
1.7890449012154304,22.963612,36.733411790917856
1.7440445941351905,23.010757,35.25737983614405
1.6408076244520216,23.207266,36.20350716556943
1.2853333582757587,23.331362,37.50256098514929
1.214835954259346,23.377394,36.57750396135865
1.4386197785662458,23.55046,38.97217130140612
1.9708277376010943,23.629063,38.17413887890305
1.3681084710558604,23.618792,38.06109848658392
1.8278625126866936,23.716805,37.61657165377334
1.3733071818197393,23.664816,36.82189179484025
1.404302509194246,23.701786,37.278850455508106
1.759139148609897,23.619617,38.286923173424654
1.2504937627681403,23.523006,35.720683818027084
1.6024907326970297,23.45762,35.15818747815828
1.6783651142374487,23.309408,36.50493545886939
1.9317954299223157,23.186655,36.119139867506455
1.1421034206431466,23.033903,35.60561856823527
1.5546770938475178,22.951813,37.849050389057595
1.4286094107406262,22.82091,37.42747798714014
1.4775747158788195,22.77297,38.0402301290169
1.737573421192789,22.681452,37.416272090503234
1.5799805500525044,22.654264,37.78423383260307
1.2063405123827606,22.636017,37.80052499016071
1.375679232678692,22.591908,35.60183379447706
1.982119690687964,22.623806,36.58898866723244
1.2087383683524848,22.658447,37.68927042945459
1.381117915355614,22.698498,37.930302046351095
1.5500653245896538,22.664133,37.674230568361644
1.243841723275672,22.709248,35.787222636226474
1.8465656271282969,22.667028,35.66692578926329
1.5348663098844968,22.747427,36.219084978836975
1.5598338921614054,22.72547,37.65399492809302
1.5834769775246644,22.697842,37.4229232406555
1.5735174812272366,22.710232,36.69883240388673
1.06861181350993,22.673677,35.5875283763268
1.9945868952327608,22.661062,35.91985728612409
1.0083798152855379,22.675024,35.820109716382404
1.2919621820909883,22.646805,38.68634350824922
1.2134516023386663,22.745235,36.309435278430996
1.7760790849387282,22.76406,36.66276963697184
1.928071919959174,22.906494,37.10088086020882
1.585999326576228,23.00514,36.63881451586673
1.4122373382275408,23.088562,37.51350430104888
1.7662512514799518,23.19245,37.61418115052551
1.3620248897345624,23.37697,37.56368512577587
1.3269384094879677,23.464275,36.88247430730097
1.2376589385501706,23.541761,35.72739246335754
1.2466842841557209,23.604658,36.331323068777344
1.7677267511898083,23.640862,37.53628415288605
1.2007430809685526,23.722076,36.41767414024966
1.245041576843139,23.676058,36.54558309015236
1.4574173084034672,23.645317,36.946682714576056
1.4508082695674012,23.567904,37.51463717160911
1.8584010599655074,23.528845,36.867412426170624
1.576297776141244,23.34501,35.69790082851851
1.227170260009225,23.298376,37.91962571137462
1.3736544732311438,23.155691,35.66501456468065
1.0430452159441588,23.008595,38.14445752828146
1.5327035105296993,22.907244,36.54871535032422
1.4114881205642766,22.833418,36.467950988028456
1.1454415611123023,22.73613,38.14300840905479
1.987781800797987,22.716385,37.14628707837168
1.8785456470991537,22.629585,36.774326712048385
1.30624187980318,22.642683,35.988037031318676
1.6760471140296027,22.642805,36.18254307575329
1.6109568962246321,22.618946,37.376014588588745
1.6938553246358492,22.667315,35.371283203800516
1.9164539793206061,22.719664,36.89931428834527
1.4983399847429493,22.682552,37.71240783823155
1.7670192342575113,22.65587,37.15922303379252
1.6329087713827106,22.72772,37.015952549670196
1.1785457899160507,22.726433,36.913696012455645
1.6013657743039307,22.70644,36.628856339684454
1.4367205667628915,22.649996,36.75094784565611
1.2688495864815068,22.692434,36.317208389275635
1.3111600521499467,22.642273,37.6823178704848
1.830436366240884,22.665775,35.856629477873355
1.8451956569442944,22.678053,36.8589987866516
1.5730951858318476,22.71858,35.430988801037714
1.792350899102173,22.768526,35.911893753463914
1.7619333128897328,22.851774,36.881375149473584
1.4103254818530173,22.879827,36.57807719183879
1.6034468666399808,23.041927,36.61133013724667
1.8368400663419018,23.09489,36.79921448890661
1.8377929366419652,23.205786,36.31068859337857
1.4201128684174456,23.407673,36.6569085923972
1.3386376093486578,23.516602,37.20440711739881
1.0098384234238587,23.567192,37.54752890426094
1.0713510166461737,22.727993,36.20970933072872
1.6877744280336042,22.675938,36.82949741152712
1.7981000710674384,22.72673,36.57281219273334
1.4808784836746818,22.656353,36.740174581154534
1.2658576214902806,22.654783,35.604428838537814
1.10245778636475,22.61409,35.72911932640028
1.451685935374912,22.595873,37.708660536082796
1.4439455819115676,22.603636,35.72130718103164
1.1667153267372343,22.622856,35.733547606759736
1.8005083920917668,22.655962,38.18338875473597
1.6194339425398074,22.710508,37.645731386534315
1.2047217577111111,22.723654,36.02659461574435
1.273119710047284,22.70666,36.832494286591114
1.4153951949589354,22.79656,35.65682444072994
1.0333211691105055,22.921005,37.58915659498599
1.1809359443493423,22.943207,37.12005621444338
1.0481074883660164,23.022429,37.892925546583406
1.5108737113289372,23.188757,37.56805436926317
1.0525848499786736,23.30623,37.65668641034236
1.4327602255127831,23.315712,36.1565719589723
1.4123486699994092,23.429949,37.1293837558922
1.110223600389319,23.515831,37.69371436918404
1.168069593556202,23.575611,37.58620674061371
1.0975405381966965,23.618422,35.94516146289922
1.3260200628595493,23.640959,36.352502795058335
1.9164599068299695,23.728374,36.34232194773894
1.059657293587413,23.73729,37.138154428599194
1.4428760937004381,23.711891,36.43775939362063
1.1291880395454716,23.597336,35.59340460513725
1.6913449016479478,23.515368,36.076360920164866
1.9702764023098267,23.488472,35.70297603603295
1.6428431368487593,23.360802,36.420885031620415
1.318244159294938,23.336695,36.784364539905276
1.6041957317735913,23.17801,37.14194242698329
1.325535613564512,23.094421,38.70168689194446
1.8954005721179474,23.020407,37.91291282810368
1.9282810862938007,22.871801,38.500966089844134
1.3695092348986222,22.871746,37.03357516283106
1.5152015140693313,22.797037,38.307014980902295
1.6943580155599216,22.779886,36.7601984352754
1.5631646184953587,22.705467,39.12316783687279
